Codigo Institucion;Nombre Institucion;Estado;Numero Identificacion Tributaria - NIT;Principal/Seccional;Naturaleza Jur≠dica;Sector;Caracter Academico;Departamento Domicilio;Municipio Domicilio;Direccion Domicilio;Telefono Domicilio;Ente Emite la Norma de Creacion;Tipo Acto Administrativo Norma de Creacion;Número Norma de Creacion;Fecha Norma de Creacion;Programas Vigentes;Pˇgina Web;Acreditada Alta Calidad;Fecha Acreditacion;Resolucion de la acreditacion;Vigencia de la acreditacion;Mision;Nombre;Apellido;Cargo;Tipo Acto Nombramiento;Numero Acto Nombramiento;Fecha Norma;Fecha Desde;Fecha Hasta;Nombre;Apellido;Cargo;Tipo Acto Nombramiento;Número Acto Nombramiento;Fecha Norma;Fecha desde;Fecha hasta;Tipo Cubrimiento;Departamento;Municipio
9923;CORPORACION UNIVERSITARIA DE CATALUæA ;ACTIVA;901032802-6;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Cra 18B No 106 A-15;6372511;Ministerio de Educaci˘n Nacional;RESOLUCION;21329;15/11/2016;0;www.udecatalunya.edu.co;NO;;;;;RICARDO MAURICIO;COCOMA LOZANO;RECTOR;ACTA;21329;1/06/2017;1/06/2017;1/06/2021;Adriana Lucia;Garnica Alvarez;REPRESENTANTE LEGAL;ACTA;6;28/11/2016;28/11/2016;28/11/2019;;BOGOTA D.C;BOGOTA D.C.
2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;ACTIVA;830018780-7;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 74  15-73;3220055;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;20;5/01/1996;22;www.uniciencia.edu.co;NO;;;;HA SIDO REFORMADO SEGUN ACUERDO NO. 001 DEL 8 DE ENERO DE 1998 Y CUERDO 005  DEL 26 DE JULIO DE 1993 DEL COMITE ACADEMICO.;SARA;GARCIA PADILLA;RECTOR(E);ACUERDO;20;4/11/2016;5/11/2016;31/01/2017;SARA;GARCIA PADILLA;REPRESENTANTE LEGAL (E);ACUERDO;4;6/09/2016;5/09/2016;5/11/2016;;BOGOTA D.C;BOGOTA D.C.
2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;ACTIVA;830018780-7;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 74  15-73;3220055;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;20;5/01/1996;22;www.uniciencia.edu.co;NO;;;;HA SIDO REFORMADO SEGUN ACUERDO NO. 001 DEL 8 DE ENERO DE 1998 Y CUERDO 005  DEL 26 DE JULIO DE 1993 DEL COMITE ACADEMICO.;DIEGO FERNANDO;OTERO PRADA;RECTOR;ACUERDO;20;12/12/2016;12/12/2016;11/12/2018;DIEGO FERNANDO;OTERO PRADA;REPRESENTANTE LEGAL;ACUERDO;9;12/12/2016;12/12/2016;11/12/2018;;BOGOTA D.C;BOGOTA D.C.
2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;ACTIVA;830018780-7;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 74  15-73;3220055;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;20;5/01/1996;22;www.uniciencia.edu.co;NO;;;;HA SIDO REFORMADO SEGUN ACUERDO NO. 001 DEL 8 DE ENERO DE 1998 Y CUERDO 005  DEL 26 DE JULIO DE 1993 DEL COMITE ACADEMICO.;DIEGO FERNANDO;OTERO PRADA;RECTOR;ACUERDO;20;12/12/2016;12/12/2016;11/12/2018;SARA;GARCIA PADILLA;REPRESENTANTE LEGAL (E);ACUERDO;4;6/09/2016;5/09/2016;5/11/2016;;BOGOTA D.C;BOGOTA D.C.
2831;CORPORACION UNIVERSITARIA DE CIENCIA Y DESARROLLO - UNICIENCIA;ACTIVA;830018780-7;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 74  15-73;3220055;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;20;5/01/1996;22;www.uniciencia.edu.co;NO;;;;HA SIDO REFORMADO SEGUN ACUERDO NO. 001 DEL 8 DE ENERO DE 1998 Y CUERDO 005  DEL 26 DE JULIO DE 1993 DEL COMITE ACADEMICO.;SARA;GARCIA PADILLA;RECTOR(E);ACUERDO;20;4/11/2016;5/11/2016;31/01/2017;DIEGO FERNANDO;OTERO PRADA;REPRESENTANTE LEGAL;ACUERDO;9;12/12/2016;12/12/2016;11/12/2018;;BOGOTA D.C;BOGOTA D.C.
4837;CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-;ACTIVA;NO INFORMA;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;ATLANTICO;BARRANQUILLA;Carrera 53   59-70;3492619;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;3514;15/07/1993;12;www.corsalud.cjb.net;NO;;;;LA CORPORACIÖN TêCNICA PROFESIONAL DE EDUCACIÖN Y SALUD - CORSALUD, ES UNA INSTITUCIÖN DE EDUCACIÖN SUPERIOR DE DERECHO PRIVADO QUE EN EJERCICIO DE LA AUTONOMôA UNIVERSITARIA Y LA RESPONSABILIDAD SOCIAL QUE LE CORRESPONDE, POSIBILITA UNA COMUNIDAD EDUCATIVA Y SEæALA SU RAZÖN DE SER Y SENTIDO EN LA FORMACIÖN INTEGRAL DEL HOMBRE COLOMBIANO, COMPRENDIDOS DESDE LA RACIONALIDAD INTEGRADORA DEL CONOCIMIENTO DE LA CIENCIA, LA TêCNICA, LA TECNOLOGôA Y LOS VALORES êTICOS, SOCIALES, ECONÖMICOS, POLôTICOS, CULTURALES Y TRASCENDENTES, A TRAVêS DE LA INVESTIGACIÖN, LA DOCENCIA Y LA PROYECCIÖN SOCIAL PARA QUE EN SU CONDICIÖN DE SER INDIVIDUAL Y SER SOCIAL ACTÇE EN EL DESARROLLO DEL PROGRESO Y BIENESTAR DE LA COMUNIDAD.;LUZ STELLA;GOMEZ LIMA;RECTOR;ACUERDO;3514;30/12/2016;5/01/2017;5/01/2020;ADOLFO FERNANDO;G˘MEZ PADILLA;REPRESENTANTE LEGAL;ACTA;1;13/12/2018;1/01/2019;31/12/2021;;ATLANTICO;BARRANQUILLA
2824;CORPORACION UNIVERSITARIA DE COLOMBIA IDEAS;ACTIVA;860.524.958;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 70 10A-75;6061102;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;22185;18/12/1984;3;www.ideas.edu.co;NO;;;;MISION;EURIPIDES;GUARIN ANAYA;RECTOR(E);ACTA;22185;18/11/2016;21/11/2016;21/11/2017;EURIPIDES;GUARIN ANAYA;REPRESENTANTE LEGAL (E);ACTA;9;18/11/2016;21/11/2016;21/11/2017;;BOGOTA D.C;BOGOTA D.C.
2824;CORPORACION UNIVERSITARIA DE COLOMBIA IDEAS;ACTIVA;860.524.958;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 70 10A-75;6061102;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;22185;18/12/1984;3;www.ideas.edu.co;NO;;;;MISION;Ana Cristina;Pedraza Alvarado;RECTOR;ACTA;22185;20/12/2014;25/09/2014;24/09/2018;ANA CRISTINA;PEDRAZA ALVARADO;REPRESENTANTE LEGAL;ACTA C.S.;21;20/12/2014;25/09/2014;24/09/2018;;BOGOTA D.C;BOGOTA D.C.
2824;CORPORACION UNIVERSITARIA DE COLOMBIA IDEAS;ACTIVA;860.524.958;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 70 10A-75;6061102;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;22185;18/12/1984;3;www.ideas.edu.co;NO;;;;MISION;Ana Cristina;Pedraza Alvarado;RECTOR;ACTA;22185;20/12/2014;25/09/2014;24/09/2018;EURIPIDES;GUARIN ANAYA;REPRESENTANTE LEGAL (E);ACTA;9;18/11/2016;21/11/2016;21/11/2017;;BOGOTA D.C;BOGOTA D.C.
2824;CORPORACION UNIVERSITARIA DE COLOMBIA IDEAS;ACTIVA;860.524.958;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 70 10A-75;6061102;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;22185;18/12/1984;3;www.ideas.edu.co;NO;;;;MISION;EURIPIDES;GUARIN ANAYA;RECTOR(E);ACTA;22185;18/11/2016;21/11/2016;21/11/2017;ANA CRISTINA;PEDRAZA ALVARADO;REPRESENTANTE LEGAL;ACTA C.S.;21;20/12/2014;25/09/2014;24/09/2018;;BOGOTA D.C;BOGOTA D.C.
9127;CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA;ACTIVA;900.253.021-5;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;ANTIOQUIA;SABANETA;Calle 75 sur #34-120;3011818;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;7184;24/10/2008;11;www.unisabaneta.edu.co;NO;;;;;JUAN CARLOS;TRUJILLO BARRERA;RECTOR;ACUERDO C.D.;7184;1/04/2016;9/04/2016;8/04/2019;HERNAN ALVEIRO;GOMEZ GARCIA;REPRESENTANTE LEGAL SUPLENTE;ACTA;6;25/07/2018;25/07/2018;;;ANTIOQUIA;SABANETA
2818;CORPORACION UNIVERSITARIA DE SANTA ROSA DE CABAL-UNISARC-;ACTIVA;891.409.768-8;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;RISARALDA;SANTA ROSA DE CABAL;Cra. 14  27-80 Santa Rosa de Cabal;643000;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;6387;3/05/1982;20;www.unisarc.edu.co;NO;;;;MISION;ELIZABETH;VILLAMIL CASTAæEDA;RECTOR;RESOLUCION;6387;25/04/2001;9/04/2001;;ELIZABETH;VILLAMIL CASTAæEDA;REPRESENTANTE LEGAL;RESOLUCION;430;25/04/2001;9/04/2001;;;RISARALDA;SANTA ROSA DE CABAL
2823;CORPORACION UNIVERSITARIA DEL CARIBE - CECAR;ACTIVA;892.201.263-1;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;SUCRE;SINCELEJO;Carretera Troncal Occidente V≠a Corozal;2804011;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;7786;5/06/1978;56;www.cecar.edu.co;NO;;;;;NOEL ALFONSO;MORALES TUESCA;RECTOR(E);RESOLUCION;7786;21/07/2017;21/07/2017;;JORGE ELI;Guerrero Trujillo;REPRESENTANTE LEGAL;ACUERDO;2;11/12/2018;21/01/2019;20/01/2022;"CONVENIO,BOLIVAR,CARTAGENA;CONVENIO,BOLIVAR,CARTAGENA;";SUCRE;SINCELEJO
2823;CORPORACION UNIVERSITARIA DEL CARIBE - CECAR;ACTIVA;892.201.263-1;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;SUCRE;SINCELEJO;Carretera Troncal Occidente V≠a Corozal;2804011;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;7786;5/06/1978;56;www.cecar.edu.co;NO;;;;;PIEDAD CRISTINA;MARTINEZ CARAZO;RECTOR;ACTA;7786;28/12/2012;21/01/2013;20/01/2016;JORGE ELI;Guerrero Trujillo;REPRESENTANTE LEGAL;ACUERDO;2;11/12/2018;21/01/2019;20/01/2022;"CONVENIO,BOLIVAR,CARTAGENA;CONVENIO,BOLIVAR,CARTAGENA;";SUCRE;SINCELEJO
2828;CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-;ACTIVA;800.107.584-2;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;HUILA;NEIVA;Calle 21  6-01;8754220;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;21000;22/12/1989;16;www.corhuila.edu.co;NO;;;;SE ORIENTA A LA OFERTA DE OPORTUNIDADES DE FORMACIÖN DE PROFESIONALES CON ESPôRITU EMPRENDEDOR Y REFLEXIVO DIRIGIDO AL LOGRO DE LA AUTONOMôA PERSONAL DENTRO DEL MARCO DE LA LIBERTAD DE PENSAMIENTO Y PLURALISMO IDEOLÖGICO, AFIANZADOS EN LA UNIVERSIDAD DE LOS SABERES, CONOCEDORES DE LOS PATRONES Y FORMAS CULTURALES DEL PAôS Y CELOSOS DEL CUMPLIMIENTO CABAL DE LOS PRINCIPIOS êTICOS.  LA MISIÖN SE DESARROLLA DENTRO DE LOS MARCOS DE LIBERTAD DE ENSEæANZA, DE APRENDIZAJE, DE INVESTIGACIÖN Y DE CÊTEDRA COMO RESPUESTA A LAS NECESIDADES DE LA REGIÖN Y DEL PAôS EN CUANTO A LA FORMACIÖN DEL RECURSO HUMANO PROFESIONAL CAPAZ DE GENERAR E IMPULSAR EL MEJORAMIENTO SOSTENIDO DE LA CALIDAD DE VIDA DE LA COMUNIDAD, MEDIANTE EL APROVECHAMIENTO DE LOS RECURSOS Y LA PARTICIPACIÖN COLECTIVA.;Ana Lucia;Paque Salazar;RECTOR SUPLENTE;RESOLUCION;21000;3/03/2016;3/03/2016;;JOSE DAVID;RIVERA ESCOBAR;REPRESENTANTE LEGAL (E);ACUERDO C.S.;506;29/10/2018;29/10/2018;28/10/2020;;HUILA;NEIVA
2828;CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-;ACTIVA;800.107.584-2;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;HUILA;NEIVA;Calle 21  6-01;8754220;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;21000;22/12/1989;16;www.corhuila.edu.co;NO;;;;SE ORIENTA A LA OFERTA DE OPORTUNIDADES DE FORMACIÖN DE PROFESIONALES CON ESPôRITU EMPRENDEDOR Y REFLEXIVO DIRIGIDO AL LOGRO DE LA AUTONOMôA PERSONAL DENTRO DEL MARCO DE LA LIBERTAD DE PENSAMIENTO Y PLURALISMO IDEOLÖGICO, AFIANZADOS EN LA UNIVERSIDAD DE LOS SABERES, CONOCEDORES DE LOS PATRONES Y FORMAS CULTURALES DEL PAôS Y CELOSOS DEL CUMPLIMIENTO CABAL DE LOS PRINCIPIOS êTICOS.  LA MISIÖN SE DESARROLLA DENTRO DE LOS MARCOS DE LIBERTAD DE ENSEæANZA, DE APRENDIZAJE, DE INVESTIGACIÖN Y DE CÊTEDRA COMO RESPUESTA A LAS NECESIDADES DE LA REGIÖN Y DEL PAôS EN CUANTO A LA FORMACIÖN DEL RECURSO HUMANO PROFESIONAL CAPAZ DE GENERAR E IMPULSAR EL MEJORAMIENTO SOSTENIDO DE LA CALIDAD DE VIDA DE LA COMUNIDAD, MEDIANTE EL APROVECHAMIENTO DE LOS RECURSOS Y LA PARTICIPACIÖN COLECTIVA.;FABIO;LOSADA PêREZ;RECTOR;ACUERDO C.S.;21000;27/05/2016;27/05/2016;26/05/2018;JOSE DAVID;RIVERA ESCOBAR;REPRESENTANTE LEGAL (E);ACUERDO C.S.;506;29/10/2018;29/10/2018;28/10/2020;;HUILA;NEIVA
2828;CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-;ACTIVA;800.107.584-2;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;HUILA;NEIVA;Calle 21  6-01;8754220;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;21000;22/12/1989;16;www.corhuila.edu.co;NO;;;;SE ORIENTA A LA OFERTA DE OPORTUNIDADES DE FORMACIÖN DE PROFESIONALES CON ESPôRITU EMPRENDEDOR Y REFLEXIVO DIRIGIDO AL LOGRO DE LA AUTONOMôA PERSONAL DENTRO DEL MARCO DE LA LIBERTAD DE PENSAMIENTO Y PLURALISMO IDEOLÖGICO, AFIANZADOS EN LA UNIVERSIDAD DE LOS SABERES, CONOCEDORES DE LOS PATRONES Y FORMAS CULTURALES DEL PAôS Y CELOSOS DEL CUMPLIMIENTO CABAL DE LOS PRINCIPIOS êTICOS.  LA MISIÖN SE DESARROLLA DENTRO DE LOS MARCOS DE LIBERTAD DE ENSEæANZA, DE APRENDIZAJE, DE INVESTIGACIÖN Y DE CÊTEDRA COMO RESPUESTA A LAS NECESIDADES DE LA REGIÖN Y DEL PAôS EN CUANTO A LA FORMACIÖN DEL RECURSO HUMANO PROFESIONAL CAPAZ DE GENERAR E IMPULSAR EL MEJORAMIENTO SOSTENIDO DE LA CALIDAD DE VIDA DE LA COMUNIDAD, MEDIANTE EL APROVECHAMIENTO DE LOS RECURSOS Y LA PARTICIPACIÖN COLECTIVA.;Fabio;Losada Per?z;RECTOR(E);ACUERDO C.S.;21000;29/02/2016;2/03/2016;;JOSE DAVID;RIVERA ESCOBAR;REPRESENTANTE LEGAL (E);ACUERDO C.S.;506;29/10/2018;29/10/2018;28/10/2020;;HUILA;NEIVA
2827;CORPORACION UNIVERSITARIA DEL META - UNIMETA;ACTIVA;892.099.267-1;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;META;VILLAVICENCIO;Carrera 33 No. 34-06 Edificio H˘roes del Pantano de Vargas;6624080;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;12249;5/08/1985;31;www.unimeta.edu.co;NO;;;;"LA CORPORACI˘N UNIVERSITARIA DEL META COMO INSTITUCI˘N QUE CREA, PRESERVA, TRANSMITE Y DIFUNDE EL CONOCIMIENTO UNIVERSAL DE LAS CIENCIAS, LAS ARTES Y LAS HUMANIDADES DENTRO DE UN MARCO DE PENSAMIENTO Y PLURALISMO IDEOL˘GICO, TIENE COMO MISI˘N EDUCAR Y FORMAR PROFESIONALES PARA EL DESARROLLO CIENT˘FICO, CULTURAL, POL˘TICO, ECON˘MICO Y SOCIAL DE LA REGI˘N Y LA NACI˘N, COMPETENTES EN SU CAMPO Y CON CARACTER˘STICAS DE VOCACI˘N DE SERVICIO A LA COMUNIDAD, CONCIENCIA PARA LA PRESERVACI˘N DEL MEDIO AMBIENTE, ALTO GRADO DE FORMACI˘N SOCIAL Y HUMAN˘STICA; A TRAV˘S DE ELEMENTOS ACAD˘MICOS DE CALIDAD, RELACIONES ACAD˘MICAS INTERNACIONALES, PRESERVANDO LOS PRINCIPIOS ˘TICOS, MORALES Y PROPICIANDO LOS SENTIDOS DE LA PERTENENCIA Y LA HERMANDAD.";LEONOR CRISTINA;MOJICA SANCHEZ;RECTOR;ACTA;12249;14/01/2016;14/01/2016;;LEONOR CRISTINA;MOJICA SANCHEZ;REPRESENTANTE LEGAL;ACTA;1;14/01/2016;14/01/2016;;;META;VILLAVICENCIO
2840;CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE;ACTIVA;no disponible;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;QUINDIO;ARMENIA;Avenida Bolivar #1-189;7450025;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;439;14/03/2001;6;www.uempresarial@cue.edu.co;NO;;;;;DIEGO FERNANDO;JARAMILLO LOPEZ;RECTOR;ACUERDO;439;26/09/2016;1/10/2016;30/09/2019;DIEGO FERNANDO;JARAMILLO LOPEZ;REPRESENTANTE LEGAL;ACUERDO;005-16;26/09/2016;1/10/2016;30/09/2019;;QUINDIO;ARMENIA
2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;ACTIVA;819003405;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;ATLANTICO;BARRANQUILLA;Carrera 50  79 - 155;4242226;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;3062;2/12/1999;9;www.cunivemsa.edu.co;NO;;;;;DILIA;CERVANTES PEREZ;RECTOR(E);ACTA FUNDA;3062;31/10/2016;16/12/2016;16/12/2017;JAIRO ENRIQUE;ARANGO VAN HOUTEN;REPRESENTANTE LEGAL;ACTA FUNDA;4;12/10/2017;28/10/2017;28/10/2019;;ATLANTICO;BARRANQUILLA
2836;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;ACTIVA;819003405;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;ATLANTICO;BARRANQUILLA;Carrera 50  79 - 155;4242226;MINISTERIO DE EDUCACION NACIONAL.;RESOLUCION;3062;2/12/1999;9;www.cunivemsa.edu.co;NO;;;;;MARIA CAROLINA;Arango Esquivia;RECTOR;ACTA;3062;16/09/2015;10/10/2015;10/10/2017;JAIRO ENRIQUE;ARANGO VAN HOUTEN;REPRESENTANTE LEGAL;ACTA FUNDA;4;12/10/2017;28/10/2017;28/10/2019;;ATLANTICO;BARRANQUILLA
2830;CORPORACION UNIVERSITARIA IBEROAMERICANA;ACTIVA;860.530.837-7;PRINCIPAL;CORPORACION;PRIVADA;INSTITUCION UNIVERSITARIA/ESCUELA TECNOLOGICA;BOGOTA D.C;BOGOTA D.C.;Calle 67   5-27;3489292;MINISTERIO DE EDUCACION NACIONAL;RESOLUCION;428;28/01/1982;32;www.iberoamericana.edu.co;NO;;;;"LEGAL:
CONTRIBUIR AL LOGRO DE LOS OBJETIVOS DE LA EDUCACIÖN SUPERIOR PREVISTOS EN LA CONSTITUCIÖN POLôTICA Y EN LA LEY 030/92 Y PRESTAR EL SERVICIO PÇBLICO DE LA EDUCACIÖN CON LOS MÊS ALTOS ESTÊNDARES DE CALIDAD ESTABLECIDOS POR LA COMUNIDAD ACADêMICA MEDIANTE EL SISTEMA NACIONAL DE ACREDITACIÖN.

CIENTIFICA:
DESARROLLAR INVESTIGACIÖN BÊSICA Y APLICADA EN LOS CAMPOS DISCIPLINARES Y PROFESIONALES DE SUS PROGRAMAS ACADêMICOS DE PRE Y POST-GRADO, TANTO PARA LA RETROALIMENTACIÖN PERMANENTE DE LOS CURRôCULOS DE FORMACIÖN DE LOS ESTUDIANTES, COMO PARA LA PRODUCCIÖN DE INNOVACIONES CIENTôFICAS Y TECNOLÖGICAS QUE FORTALEZCAN EL DESARROLLO Y DIVULGACIÖN DEL CONOCIMIENTO Y SUS APLICACIONES AL MEJORAMIENTO DE LA CALIDAD DE VIDA DEL HOMBRE.

FORMATIVA:
FORTALECER EL TALENTO INTELECTUAL Y POTENCIAR LA CAPACIDAD DE APRENDIZAJE DE LOS ESTUDIANTES PARA SU PERMANENTE DESARROLLO PERSONAL, SOCIAL Y PROFESIONAL, MEDIANTE LA ACCIÖN DOCENTE DE CONTACTO E INTERCAMBIO CON LAS FUENTES DE CONOCIMIENTO Y LA CULTURA Y DE HABILITACIÖN EN EL MANEJO DE LAS METODOLOGôAS APROPIADAS PARA SU PRODUCCIÖN, RENOVACIÖN, TRANSFORMACIÖN Y APLICACIÖN, FUNDAMENTADO EN LA APROPIACIÖN DE LOS PRINCIPIOS DE LA êTICA Y EN LA CONVIVENCIA DEMOCRÊTICA.

SOCIAL:
CONTRIBUIR AL MEJORAMIENTO DE LA COBERTURA DEL SERVICIO PÇBLICO DE LA EDUCACIÖN SUPERIOR, MEDIANTE EL OFRECIMIENTO DE OPORTUNIDADES DE ACCESO A LA POBLACIÖN DE TODOS LOS NIVELES , A PROGRAMAS UNIVERSITARIOS Y BENEFICIAR LOS SECTORES DE LA COMUNIDAD MÊS NECESITADOS A TRAVêS DE LA EXTENSIÖN DE LAS PRÊCTICAS PROFESIONALES DE LOS ESTUDIANTES DE LOS PROGRAMAS DE SALUD, EDUCACIÖN Y LA PRESTACIÖN DE LOS SERVICIOS PROPIOS DE SU QUEHACER EN BENEFICIO PRIMORDIALMENTE DE LAS CLASES MENOS FAVORECIDAS.";Raúl Mauricio;Acosta Lema;RECTOR(E);ACUERDO;428;1/09/2017;1/09/2017;30/11/2017;Raúl Mauricio;Acosta Lema;REPRESENTANTE LEGAL SUPLENTE;ACUERDO;102;1/09/2017;1/09/2017;30/11/2017;"CENTROS TUTORIALES,HUILA,NEIVA;CENTROS TUTORIALES,HUILA,NEIVA;CENTROS TUTORIALES,HUILA,NEIVA;";BOGOTA D.C;BOGOTA D.C.
